id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,target
28290,0,0,0,0,0,2,0,1,0,3,0,0,0,0,2,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,6,0,0,4,0,13,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,Class_6
100163,6,2,1,0,0,8,0,0,0,2,2,0,1,2,2,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,3,1,0,6,4,8,2,0,0,0,6,1,0,3,0,1,0,0,0,0,0,0,36,4,1,2,1,4,0,4,3,0,10,0,0,0,1,3,3,0,1,0,Class_4
112903,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0,2,0,3,0,1,0,0,0,Class_2
180472,0,0,0,58,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,1,1,0,10,2,0,0,1,1,0,1,0,2,0,1,0,2,4,0,0,0,0,1,3,8,0,0,0,2,0,0,3,0,1,1,0,47,2,0,3,0,0,2,0,2,0,13,0,0,1,1,1,0,4,67,2,Class_2
170636,3,7,15,0,0,1,0,1,2,2,1,1,1,8,5,4,1,0,10,7,1,1,10,0,2,2,0,0,0,0,0,7,0,0,0,1,0,0,1,2,1,0,0,5,1,2,3,0,0,0,34,2,1,1,15,0,11,0,0,2,0,0,3,1,0,0,0,63,0,0,0,2,1,6,2,Class_8
88986,0,0,0,1,0,0,0,1,0,12,0,2,2,0,0,0,0,1,0,3,0,2,0,0,0,7,5,0,1,41,1,0,0,1,0,0,0,0,0,0,1,1,0,5,0,1,1,5,0,0,3,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,Class_7
146321,0,0,12,1,0,2,0,1,0,1,1,0,0,0,1,0,0,1,8,1,2,0,0,0,0,149,0,0,1,0,1,1,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,1,0,0,0,4,1,0,1,4,0,0,0,0,Class_6
137859,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,26,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Class_1
143390,2,1,0,4,1,1,2,0,4,0,1,0,4,18,0,0,11,0,1,1,8,1,0,0,0,2,4,3,40,0,0,4,0,0,0,0,0,13,0,0,2,0,0,6,3,2,12,0,0,0,4,1,0,2,44,0,7,0,1,4,8,1,1,2,0,10,0,1,0,29,0,0,7,0,0,Class_8
171678,0,0,1,37,0,56,0,30,0,51,0,0,2,0,1,1,0,1,4,4,0,0,0,0,0,0,2,6,4,4,0,1,2,30,0,0,0,3,0,8,4,1,1,4,0,0,0,0,2,0,2,0,26,0,0,14,2,0,0,2,3,0,0,0,0,1,0,2,0,0,1,0,2,0,0,Class_6
164774,0,0,0,0,0,0,1,0,0,2,0,0,7,1,0,0,5,0,0,3,4,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,5,0,3,1,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,1,0,6,1,0,2,0,0,0,1,2,1,0,0,2,0,Class_1
171402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,1,0,3,0,0,11,0,3,0,0,0,2,1,3,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_8
182091,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,14,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Class_5
31929,0,0,0,0,1,2,0,0,0,1,0,0,2,1,4,0,3,0,0,12,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,1,6,2,2,0,0,14,0,5,3,0,0,7,0,4,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,1,0,Class_5
78446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_3
145114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_6
96761,5,0,1,3,1,0,2,0,1,10,4,0,8,23,2,5,4,0,2,52,1,2,0,1,0,13,0,0,1,0,1,2,1,0,2,5,0,2,0,0,1,0,0,2,4,0,2,0,1,0,1,2,0,1,9,0,3,0,1,0,0,5,4,0,5,6,1,1,1,3,2,0,1,1,0,Class_6
153367,0,0,0,0,0,0,1,0,0,5,2,0,1,2,0,0,1,0,0,2,4,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,2,0,5,3,0,1,1,2,0,0,3,2,0,1,0,0,3,0,3,1,0,0,1,0,Class_9
69028,0,0,0,5,0,0,1,0,1,1,1,0,0,0,7,0,6,0,1,4,4,0,0,0,0,5,0,1,0,0,0,2,0,0,1,1,1,6,0,5,0,3,0,1,0,1,4,0,0,0,8,6,0,1,0,0,0,0,4,2,2,1,0,0,1,0,2,0,0,0,1,0,1,0,2,Class_5
6682,0,0,1,0,0,2,0,0,0,0,1,0,4,1,17,0,7,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,3,0,0,0,6,0,0,0,0,2,7,0,0,0,0,0,0,0,0,1,1,5,12,1,0,0,1,0,0,1,2,8,0,0,0,0,0,0,7,0,0,2,Class_8
80569,0,4,0,0,0,4,0,2,0,11,1,2,2,0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,0,0,0,2,0,1,0,0,1,0,2,0,1,4,1,0,0,1,0,2,0,0,0,2,0,1,0,0,2,2,0,6,0,0,0,0,0,0,3,1,0,1,0,51,Class_1
146279,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Class_1
9570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,11,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_8
138794,0,0,12,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,15,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,Class_6
107074,4,0,0,0,0,7,0,0,10,0,3,0,0,1,7,0,0,0,0,1,2,0,0,0,1,7,2,6,0,2,0,0,1,1,0,0,1,0,0,7,1,0,1,6,0,0,0,0,0,0,0,5,0,1,12,0,0,0,5,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,Class_2
33644,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,0,0,9,1,1,0,1,1,1,0,0,0,2,1,0,0,3,0,0,3,3,1,0,0,0,0,0,0,2,0,0,13,1,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,Class_8
123495,0,0,0,1,0,1,0,3,2,0,0,0,2,0,0,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,1,0,0,5,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_8
174672,1,0,0,0,0,1,0,0,0,0,6,0,3,0,0,1,1,0,0,0,3,5,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4,1,0,1,0,1,0,1,3,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,17,1,2,1,0,Class_7
70579,0,0,2,1,1,0,0,0,5,0,0,0,12,0,0,2,1,2,1,0,0,1,0,1,0,3,0,1,0,2,0,1,1,1,0,0,0,0,3,1,0,5,0,0,0,1,84,0,0,0,0,0,0,4,12,55,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,5,0,0,Class_2
179455,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,1,1,1,1,4,1,1,0,1,0,2,0,0,1,1,2,0,0,1,0,0,0,2,0,1,2,0,1,3,0,0,0,0,0,0,2,0,0,1,6,0,6,0,0,0,3,1,1,1,0,3,0,0,0,1,0,0,0,0,0,Class_4
2675,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,1,1,4,1,0,1,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,4,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,5,Class_7
3745,0,0,1,0,0,0,0,0,3,1,0,0,4,0,1,0,2,0,2,9,0,0,0,0,2,0,0,0,7,2,0,1,0,0,0,1,0,1,0,3,1,0,0,1,4,0,1,0,2,0,1,0,0,1,0,29,3,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,Class_7
126838,5,3,25,0,1,0,0,0,2,0,7,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,1,2,0,2,0,0,1,3,0,28,0,6,0,1,0,0,2,0,1,0,1,1,0,0,0,22,0,4,36,0,2,0,0,3,3,0,0,0,0,3,0,0,0,1,6,6,0,1,0,Class_8
185301,0,1,0,48,0,0,3,3,11,1,3,0,1,1,1,0,9,0,5,42,1,0,0,0,1,6,1,0,0,1,1,4,1,1,4,3,5,1,0,2,2,0,1,33,0,1,16,0,3,0,3,0,1,2,16,25,3,1,2,2,1,0,2,27,3,1,0,0,3,0,54,0,0,5,0,Class_8
33838,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,11,0,0,0,0,0,2,0,0,0,0,0,0,Class_8
52780,0,0,0,1,10,0,0,0,0,0,0,0,3,0,0,0,2,2,0,20,12,0,0,0,1,5,0,0,1,0,0,0,1,3,0,0,0,1,0,5,2,2,12,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,0,1,0,0,3,0,1,0,0,0,6,0,Class_6
161293,0,0,0,0,0,1,0,0,0,0,0,2,0,11,0,6,3,0,2,2,0,0,36,0,1,0,0,1,0,0,2,0,33,2,3,6,0,1,0,1,1,1,0,1,0,0,0,0,5,0,4,0,2,0,3,0,3,0,1,2,0,1,4,2,0,0,1,70,0,0,0,0,0,0,2,Class_6
121244,0,0,1,2,1,1,0,1,1,4,1,0,4,7,5,98,1,0,13,2,0,14,0,2,3,0,0,2,1,46,3,4,2,28,1,2,0,1,0,5,2,1,4,2,5,1,2,5,2,0,2,0,2,3,3,43,5,21,1,2,0,4,1,1,1,1,2,5,2,0,7,0,3,2,0,Class_8
43736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_3
141312,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
122529,1,0,0,0,0,1,0,0,8,0,1,14,1,2,0,0,7,0,4,4,5,0,0,0,1,6,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,0,2,1,0,9,0,2,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,Class_7
147696,0,0,0,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_6
129028,40,15,5,1,1,1,5,1,4,1,1,0,2,21,0,0,1,0,1,2,0,0,0,0,1,0,2,0,3,0,0,1,14,0,1,0,0,1,0,2,6,0,0,3,0,1,2,0,0,0,0,0,1,1,6,0,30,2,0,101,0,0,5,0,0,3,0,0,1,1,4,1,3,7,2,Class_7
24356,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,0,0,1,2,5,0,7,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,Class_6
159377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,5,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,2,1,0,0,1,0,2,2,0,1,0,53,8,0,0,0,0,0,1,0,1,0,0,0,0,Class_9
142051,1,1,0,0,0,2,0,0,1,0,0,0,3,1,8,0,21,0,5,38,3,0,1,0,0,4,4,2,6,0,0,1,0,2,1,0,0,6,10,0,22,0,0,0,1,0,0,0,0,0,1,4,0,0,1,1,4,0,0,2,0,0,0,0,4,0,0,0,5,0,0,0,2,2,0,Class_9
56899,0,1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,1,0,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,7,0,0,0,0,1,0,0,Class_6
11673,2,0,1,6,2,1,1,0,0,2,2,0,1,5,3,48,17,5,4,43,0,1,0,0,2,0,0,1,3,1,3,3,0,0,1,2,0,2,4,6,1,3,0,8,11,1,1,0,15,3,1,0,0,2,7,1,4,0,0,10,3,1,25,2,0,0,0,5,0,50,0,1,1,4,0,Class_8
14542,0,0,0,0,0,1,0,0,0,40,0,0,4,0,0,0,1,0,1,5,1,0,0,0,1,5,0,0,0,8,0,0,0,1,1,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,9,1,7,2,0,0,6,1,1,1,1,0,0,0,0,1,4,1,0,1,0,Class_9
44127,0,1,4,3,1,0,0,3,0,1,1,0,1,28,4,0,1,0,2,1,3,0,0,0,0,1,1,0,0,2,4,2,1,11,0,6,0,0,3,6,2,0,1,0,5,1,0,65,1,0,1,2,0,0,2,0,3,0,3,0,0,1,5,0,3,1,0,1,2,7,0,0,0,0,39,Class_8
33362,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,6,2,1,0,0,0,0,0,1,0,0,0,0,6,1,3,0,0,2,1,0,0,1,0,0,4,1,2,0,0,0,0,1,2,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0,4,0,0,0,0,2,0,0,Class_6
85450,56,0,4,1,1,0,0,0,0,2,0,0,4,0,2,10,5,0,0,32,0,1,6,0,0,0,0,1,0,1,1,2,0,39,0,0,0,2,1,0,2,3,6,5,0,0,0,0,1,1,2,2,2,13,11,1,3,0,0,0,4,0,59,3,6,0,0,1,1,3,2,1,6,1,0,Class_8
172702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,12,0,0,56,0,0,0,2,2,0,1,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,4,0,0,0,0,0,Class_9
12408,3,0,10,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,5,2,1,3,0,0,0,0,2,0,4,0,18,1,6,0,5,5,1,0,1,0,0,1,1,8,1,0,9,0,1,0,4,0,0,4,6,52,11,1,2,1,0,0,17,0,1,0,0,8,1,3,19,0,0,4,5,Class_7
182953,1,0,0,5,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,5,0,1,0,0,0,0,5,0,0,0,0,2,0,0,16,0,0,1,6,0,0,4,0,0,0,0,0,0,1,1,0,Class_3
107681,2,1,0,0,0,0,0,0,8,10,0,0,8,0,6,0,1,0,1,0,1,0,16,0,0,3,0,3,0,3,1,0,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,3,1,1,11,0,1,1,8,0,3,0,0,0,0,0,1,1,0,1,0,0,0,3,5,0,0,0,0,Class_1
152038,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,3,0,0,0,2,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_6
192055,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_4
169961,0,0,1,0,1,0,0,1,1,0,1,0,4,3,0,0,12,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,14,0,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Class_3
113760,4,8,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,2,16,8,2,0,0,6,1,0,2,0,0,0,0,3,0,0,0,1,0,3,0,1,0,33,0,2,0,0,1,0,0,0,7,0,1,2,1,0,0,0,27,0,2,0,3,0,0,0,21,0,0,0,0,0,1,1,0,Class_9
62579,0,1,1,1,1,1,1,1,2,0,1,0,4,3,1,0,2,0,4,0,0,1,1,2,22,0,2,0,1,1,0,4,0,1,2,1,0,1,1,6,1,1,0,14,0,0,2,0,3,0,1,0,1,1,0,0,2,0,0,0,2,0,2,0,0,2,0,4,0,0,0,0,3,0,0,Class_8
120595,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Class_2
2002,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,0,3,0,0,1,3,1,1,2,2,0,0,Class_2
67774,1,2,1,1,0,0,1,1,1,0,2,0,4,1,2,3,1,0,8,17,6,1,0,1,1,6,0,0,0,2,0,2,2,6,1,3,0,2,2,0,3,0,0,2,1,1,2,0,2,0,2,0,3,3,6,0,5,0,1,0,7,0,2,1,0,3,0,7,0,3,2,0,1,0,0,Class_7
100677,0,0,2,0,1,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,0,0,0,2,0,0,0,0,3,2,0,1,0,1,2,3,0,14,2,3,11,0,2,0,2,1,0,1,29,14,0,1,0,1,0,0,2,2,8,0,0,Class_9
141969,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
173667,0,0,0,2,1,1,0,0,1,0,3,2,1,4,0,0,2,0,2,0,3,0,0,0,0,0,0,2,0,1,1,1,0,0,4,1,0,0,0,0,0,1,2,6,0,0,4,0,1,0,2,0,1,0,0,0,0,0,1,0,29,1,2,0,0,13,0,0,1,13,2,0,4,0,0,Class_8
107244,1,3,1,1,0,0,0,1,11,0,0,0,2,0,2,5,4,0,7,2,0,1,1,1,1,0,0,0,0,8,0,4,0,0,0,5,0,1,0,0,1,0,0,5,2,2,2,0,3,0,0,3,0,1,0,0,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,Class_6
115626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
39479,0,0,0,0,0,2,0,0,9,1,1,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,11,0,3,0,1,1,0,1,0,53,0,0,0,0,0,2,0,0,0,0,0,Class_8
178620,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,Class_2
181148,0,1,0,1,0,1,1,0,0,1,1,0,7,1,4,18,1,1,1,7,3,0,0,4,1,0,2,0,5,0,1,1,0,0,0,1,0,0,0,4,2,1,0,0,1,0,0,47,0,0,2,55,2,1,0,22,1,0,0,2,1,0,0,7,0,2,0,5,0,2,29,0,61,5,0,Class_8
37469,0,0,12,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,29,2,0,0,0,21,0,0,4,0,0,0,0,0,0,3,16,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,8,0,1,0,Class_2
113697,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,8,1,0,0,0,0,5,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,Class_1
155349,0,6,3,1,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,4,0,14,0,0,68,0,0,1,0,5,1,0,0,8,0,6,0,0,0,2,0,0,0,13,0,0,0,0,1,0,3,1,0,0,2,6,2,0,0,0,0,0,0,0,0,2,0,0,22,1,1,0,0,3,2,Class_8
183787,15,8,1,5,0,2,3,0,1,49,1,0,2,0,0,68,1,0,2,0,0,4,123,0,43,8,2,0,1,2,2,1,0,3,4,0,0,2,15,22,0,0,1,0,8,2,2,0,1,0,1,1,0,2,68,16,1,0,2,1,2,1,2,14,1,0,5,11,2,0,2,0,2,1,0,Class_8
140993,0,0,0,0,0,1,4,2,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_6
193733,0,1,0,0,0,0,1,0,0,13,1,0,3,11,2,0,11,0,0,6,1,2,1,0,0,0,0,0,26,0,1,4,0,0,0,2,0,0,0,5,0,3,0,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,0,1,2,0,0,2,0,0,0,0,0,5,1,0,Class_6
140570,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,7,0,Class_3
70504,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Class_6
101935,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,11,2,0,0,0,26,1,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,Class_8
78057,0,1,0,0,0,2,1,0,2,0,4,1,0,0,0,0,1,0,0,9,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24,5,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,Class_2
101238,47,1,22,67,0,1,2,3,5,11,2,0,4,13,2,114,0,0,3,64,1,27,49,1,0,9,13,7,0,0,3,2,0,22,0,7,1,1,3,6,0,33,2,9,0,30,26,0,2,0,0,1,1,7,2,42,4,0,2,8,2,4,15,0,0,0,5,8,0,9,3,6,0,26,3,Class_8
117568,0,0,0,4,0,0,0,0,10,0,0,31,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,16,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,6,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,58,0,Class_9
41268,0,0,0,0,0,1,1,0,7,2,0,0,0,0,3,0,0,0,1,2,0,0,0,1,0,0,1,2,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,2,0,2,0,0,2,0,2,1,0,1,6,0,2,0,0,0,4,2,1,0,0,1,0,1,1,0,0,0,1,1,0,Class_6
51623,5,0,0,0,0,0,0,0,0,0,3,2,3,1,8,1,3,2,0,10,1,1,0,0,0,0,1,1,0,3,0,0,1,4,1,1,0,2,0,2,1,1,0,0,0,0,1,0,1,0,1,4,2,1,5,3,3,1,0,0,2,1,2,2,0,0,0,4,0,1,6,0,2,0,0,Class_3
